date,puzzle_number,solution,word_length,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,unique_letters,repeated_letters,has_duplicates,vowel_count,consonant_count,pos_1_letter,pos_2_letter,pos_3_letter,pos_4_letter,pos_5_letter,starts_with_vowel,ends_with_vowel,contains_common_pairs,contains_rare_letters,has_double_letters,double_letters,pos_6_letter,pos_7_letter
2023-02-15,606,ROYAL,5,2023,2,15,2,46,7,1,False,5,0,False,2,3,R,O,Y,A,L,False,False,False,False,False,,,
2023-02-16,607,CHUNK,5,2023,2,16,3,47,7,1,False,5,0,False,1,4,C,H,U,N,K,False,False,False,False,False,,,
2023-02-17,608,MINCE,5,2023,2,17,4,48,7,1,False,5,0,False,2,3,M,I,N,C,E,False,True,True,False,False,,,
2023-02-18,609,SLAVE,5,2023,2,18,5,49,7,1,True,5,0,False,2,3,S,L,A,V,E,False,True,False,False,False,,,
2023-02-19,610,SHAME,5,2023,2,19,6,50,7,1,True,5,0,False,2,3,S,H,A,M,E,False,True,False,False,False,,,
2023-02-20,611,CHEEK,5,2023,2,20,0,51,8,1,False,4,1,True,2,3,C,H,E,E,K,False,False,True,False,True,E,,
2023-02-21,612,AMPLE,5,2023,2,21,1,52,8,1,False,5,0,False,2,3,A,M,P,L,E,True,True,False,False,False,,,
2023-02-22,613,FLAIR,5,2023,2,22,2,53,8,1,False,5,0,False,2,3,F,L,A,I,R,False,False,False,False,False,,,
2023-02-23,614,FOYER,5,2023,2,23,3,54,8,1,False,5,0,False,2,3,F,O,Y,E,R,False,False,True,False,False,,,
2023-02-24,615,CARGO,5,2023,2,24,4,55,8,1,False,5,0,False,2,3,C,A,R,G,O,False,True,False,False,False,,,
2023-02-25,616,OXIDE,5,2023,2,25,5,56,8,1,True,5,0,False,3,2,O,X,I,D,E,True,True,False,True,False,,,
2023-02-26,617,PLANT,5,2023,2,26,6,57,8,1,True,5,0,False,1,4,P,L,A,N,T,False,False,True,False,False,,,
2023-02-27,618,OLIVE,5,2023,2,27,0,58,9,1,False,5,0,False,3,2,O,L,I,V,E,True,True,False,False,False,,,
2023-02-28,619,INERT,5,2023,2,28,1,59,9,1,False,5,0,False,2,3,I,N,E,R,T,True,False,True,False,False,,,
2023-03-01,620,ASKEW,5,2023,3,1,2,60,9,1,False,5,0,False,2,3,A,S,K,E,W,True,False,False,False,False,,,
2023-03-02,621,HEIST,5,2023,3,2,3,61,9,1,False,5,0,False,2,3,H,E,I,S,T,False,False,True,False,False,,,
2023-03-03,622,SHOWN,5,2023,3,3,4,62,9,1,False,5,0,False,1,4,S,H,O,W,N,False,False,False,False,False,,,
2023-03-04,623,ZESTY,5,2023,3,4,5,63,9,1,True,5,0,False,1,4,Z,E,S,T,Y,False,False,True,True,False,,,
2023-03-05,624,HASTY,5,2023,3,5,6,64,9,1,True,5,0,False,1,4,H,A,S,T,Y,False,False,True,False,False,,,
2023-03-06,625,TRASH,5,2023,3,6,0,65,10,1,False,5,0,False,1,4,T,R,A,S,H,False,False,False,False,False,,,
2023-03-07,626,FELLA,5,2023,3,7,1,66,10,1,False,4,1,True,2,3,F,E,L,L,A,False,True,False,False,True,L,,
2023-03-08,627,LARVA,5,2023,3,8,2,67,10,1,False,4,1,True,2,3,L,A,R,V,A,False,True,False,False,False,,,
2023-03-09,628,HOMER,5,2023,3,9,3,68,10,1,False,5,0,False,2,3,H,O,M,E,R,False,False,True,False,False,,,
2023-03-10,629,BADGE,5,2023,3,10,4,69,10,1,False,5,0,False,2,3,B,A,D,G,E,False,True,False,False,False,,,
2023-03-11,630,MIDST,5,2023,3,11,5,70,10,1,True,5,0,False,1,4,M,I,D,S,T,False,False,True,False,False,,,
2023-03-12,631,CANNY,5,2023,3,12,6,71,10,1,True,4,1,True,1,4,C,A,N,N,Y,False,False,True,False,True,N,,
2023-03-13,632,FICUS,5,2023,3,13,0,72,11,1,False,5,0,False,2,3,F,I,C,U,S,False,False,False,False,False,,,
2023-03-14,633,BUTCH,5,2023,3,14,1,73,11,1,False,5,0,False,1,4,B,U,T,C,H,False,False,False,False,False,,,
2023-03-15,634,FARCE,5,2023,3,15,2,74,11,1,False,5,0,False,2,3,F,A,R,C,E,False,True,False,False,False,,,
2023-03-16,635,SLUNG,5,2023,3,16,3,75,11,1,False,5,0,False,1,4,S,L,U,N,G,False,False,False,False,False,,,
2023-03-17,636,TIPSY,5,2023,3,17,4,76,11,1,False,5,0,False,1,4,T,I,P,S,Y,False,False,False,False,False,,,
2023-03-18,637,METAL,5,2023,3,18,5,77,11,1,True,5,0,False,2,3,M,E,T,A,L,False,False,False,False,False,,,
2023-03-19,638,YIELD,5,2023,3,19,6,78,11,1,True,5,0,False,2,3,Y,I,E,L,D,False,False,False,False,False,,,
2023-03-20,639,DELVE,5,2023,3,20,0,79,12,1,False,4,1,True,2,3,D,E,L,V,E,False,True,False,False,False,,,
2023-03-21,640,BEING,5,2023,3,21,1,80,12,1,False,5,0,False,2,3,B,E,I,N,G,False,False,True,False,False,,,
2023-03-22,641,SCOUR,5,2023,3,22,2,81,12,1,False,5,0,False,2,3,S,C,O,U,R,False,False,True,False,False,,,
2023-03-23,642,GLASS,5,2023,3,23,3,82,12,1,False,4,1,True,1,4,G,L,A,S,S,False,False,False,False,True,S,,
2023-03-24,643,GAMER,5,2023,3,24,4,83,12,1,False,5,0,False,2,3,G,A,M,E,R,False,False,True,False,False,,,
2023-03-25,644,SCRAP,5,2023,3,25,5,84,12,1,True,5,0,False,1,4,S,C,R,A,P,False,False,False,False,False,,,
2023-03-26,645,MONEY,5,2023,3,26,6,85,12,1,True,5,0,False,2,3,M,O,N,E,Y,False,False,True,False,False,,,
2023-03-27,646,HINGE,5,2023,3,27,0,86,13,1,False,5,0,False,2,3,H,I,N,G,E,False,True,True,False,False,,,
2023-03-28,647,ALBUM,5,2023,3,28,1,87,13,1,False,5,0,False,2,3,A,L,B,U,M,True,False,False,False,False,,,
2023-03-29,648,VOUCH,5,2023,3,29,2,88,13,1,False,5,0,False,2,3,V,O,U,C,H,False,False,True,False,False,,,
2023-03-30,649,ASSET,5,2023,3,30,3,89,13,1,False,4,1,True,2,3,A,S,S,E,T,True,False,False,False,True,S,,
2023-03-31,650,TIARA,5,2023,3,31,4,90,13,1,False,4,1,True,3,2,T,I,A,R,A,False,True,False,False,False,,,
2023-04-01,651,CREPT,5,2023,4,1,5,91,13,2,True,5,0,False,1,4,C,R,E,P,T,False,False,True,False,False,,,
2023-04-02,652,BAYOU,5,2023,4,2,6,92,13,2,True,5,0,False,3,2,B,A,Y,O,U,False,True,True,False,False,,,
2023-04-03,653,ATOLL,5,2023,4,3,0,93,14,2,False,4,1,True,2,3,A,T,O,L,L,True,False,True,False,True,L,,
2023-04-04,654,MANOR,5,2023,4,4,1,94,14,2,False,5,0,False,2,3,M,A,N,O,R,False,False,True,False,False,,,
2023-04-05,655,CREAK,5,2023,4,5,2,95,14,2,False,5,0,False,2,3,C,R,E,A,K,False,False,True,False,False,,,
2023-04-06,656,SHOWY,5,2023,4,6,3,96,14,2,False,5,0,False,1,4,S,H,O,W,Y,False,False,False,False,False,,,
2023-04-07,657,PHASE,5,2023,4,7,4,97,14,2,False,5,0,False,2,3,P,H,A,S,E,False,True,False,False,False,,,
2023-04-08,658,FROTH,5,2023,4,8,5,98,14,2,True,5,0,False,1,4,F,R,O,T,H,False,False,True,False,False,,,
2023-04-09,659,DEPTH,5,2023,4,9,6,99,14,2,True,5,0,False,1,4,D,E,P,T,H,False,False,True,False,False,,,
2023-04-10,660,GLOOM,5,2023,4,10,0,100,15,2,False,4,1,True,2,3,G,L,O,O,M,False,False,False,False,True,O,,
2023-04-11,661,FLOOD,5,2023,4,11,1,101,15,2,False,4,1,True,2,3,F,L,O,O,D,False,False,False,False,True,O,,
2023-04-12,662,TRAIT,5,2023,4,12,2,102,15,2,False,4,1,True,2,3,T,R,A,I,T,False,False,False,False,False,,,
2023-04-13,663,GIRTH,5,2023,4,13,3,103,15,2,False,5,0,False,1,4,G,I,R,T,H,False,False,True,False,False,,,
2023-04-14,664,PIETY,5,2023,4,14,4,104,15,2,False,5,0,False,2,3,P,I,E,T,Y,False,False,False,False,False,,,
2023-04-15,665,GOOSE,5,2023,4,15,5,105,15,2,True,4,1,True,3,2,G,O,O,S,E,False,True,False,False,True,O,,
2023-04-16,666,FLOAT,5,2023,4,16,6,106,15,2,True,5,0,False,2,3,F,L,O,A,T,False,False,True,False,False,,,
2023-04-17,667,DONOR,5,2023,4,17,0,107,16,2,False,4,1,True,2,3,D,O,N,O,R,False,False,True,False,False,,,
2023-04-18,668,ATONE,5,2023,4,18,1,108,16,2,False,5,0,False,3,2,A,T,O,N,E,True,True,True,False,False,,,
2023-04-19,669,PRIMO,5,2023,4,19,2,109,16,2,False,5,0,False,2,3,P,R,I,M,O,False,True,False,False,False,,,
2023-04-20,670,APRON,5,2023,4,20,3,110,16,2,False,5,0,False,2,3,A,P,R,O,N,True,False,True,False,False,,,
2023-04-21,671,BLOWN,5,2023,4,21,4,111,16,2,False,5,0,False,1,4,B,L,O,W,N,False,False,False,False,False,,,
2023-04-22,672,CACAO,5,2023,4,22,5,112,16,2,True,3,2,True,3,2,C,A,C,A,O,False,True,False,False,False,,,
2023-04-23,673,LOSER,5,2023,4,23,6,113,16,2,True,5,0,False,2,3,L,O,S,E,R,False,False,True,False,False,,,
2023-04-24,674,INPUT,5,2023,4,24,0,114,17,2,False,5,0,False,2,3,I,N,P,U,T,True,False,True,False,False,,,
2023-04-25,675,GLOAT,5,2023,4,25,1,115,17,2,False,5,0,False,2,3,G,L,O,A,T,False,False,True,False,False,,,
2023-04-26,676,AWFUL,5,2023,4,26,2,116,17,2,False,5,0,False,2,3,A,W,F,U,L,True,False,False,False,False,,,
2023-04-27,677,BRINK,5,2023,4,27,3,117,17,2,False,5,0,False,1,4,B,R,I,N,K,False,False,True,False,False,,,
2023-04-28,678,SMITE,5,2023,4,28,4,118,17,2,False,5,0,False,2,3,S,M,I,T,E,False,True,False,False,False,,,
2023-04-29,679,BEADY,5,2023,4,29,5,119,17,2,True,5,0,False,2,3,B,E,A,D,Y,False,False,True,False,False,,,
2023-04-30,680,RUSTY,5,2023,4,30,6,120,17,2,True,5,0,False,1,4,R,U,S,T,Y,False,False,True,False,False,,,
2023-05-01,681,RETRO,5,2023,5,1,0,121,18,2,False,4,1,True,2,3,R,E,T,R,O,False,True,True,False,False,,,
2023-05-02,682,DROLL,5,2023,5,2,1,122,18,2,False,4,1,True,1,4,D,R,O,L,L,False,False,False,False,True,L,,
2023-05-03,683,GAWKY,5,2023,5,3,2,123,18,2,False,5,0,False,1,4,G,A,W,K,Y,False,False,False,False,False,,,
2023-05-04,684,HUTCH,5,2023,5,4,3,124,18,2,False,4,1,True,1,4,H,U,T,C,H,False,False,False,False,False,,,
2023-05-05,685,PINTO,5,2023,5,5,4,125,18,2,False,5,0,False,2,3,P,I,N,T,O,False,True,True,False,False,,,
2023-05-06,686,EGRET,5,2023,5,6,5,126,18,2,True,4,1,True,2,3,E,G,R,E,T,True,False,True,False,False,,,
2023-05-07,687,LILAC,5,2023,5,7,6,127,18,2,True,4,1,True,2,3,L,I,L,A,C,False,False,False,False,False,,,
2023-05-08,688,SEVER,5,2023,5,8,0,128,19,2,False,4,1,True,2,3,S,E,V,E,R,False,False,True,False,False,,,
2023-05-09,689,FIELD,5,2023,5,9,1,129,19,2,False,5,0,False,2,3,F,I,E,L,D,False,False,False,False,False,,,
2023-05-10,690,FLUFF,5,2023,5,10,2,130,19,2,False,3,2,True,1,4,F,L,U,F,F,False,False,False,False,True,F,,
2023-05-11,691,AGAPE,5,2023,5,11,3,131,19,2,False,4,1,True,3,2,A,G,A,P,E,True,True,False,False,False,,,
2023-05-12,692,VOICE,5,2023,5,12,4,132,19,2,False,5,0,False,3,2,V,O,I,C,E,False,True,False,False,False,,,
2023-05-13,693,STEAD,5,2023,5,13,5,133,19,2,True,5,0,False,2,3,S,T,E,A,D,False,False,True,False,False,,,
2023-05-14,694,BERTH,5,2023,5,14,6,134,19,2,True,5,0,False,1,4,B,E,R,T,H,False,False,True,False,False,,,
2023-05-15,695,MADAM,5,2023,5,15,0,135,20,2,False,3,2,True,2,3,M,A,D,A,M,False,False,False,False,False,,,
2023-05-16,696,NIGHT,5,2023,5,16,1,136,20,2,False,5,0,False,1,4,N,I,G,H,T,False,False,False,False,False,,,
2023-05-17,697,BLAND,5,2023,5,17,2,137,20,2,False,5,0,False,1,4,B,L,A,N,D,False,False,True,False,False,,,
2023-05-18,698,LIVER,5,2023,5,18,3,138,20,2,False,5,0,False,2,3,L,I,V,E,R,False,False,True,False,False,,,
2023-05-19,699,WEDGE,5,2023,5,19,4,139,20,2,False,4,1,True,2,3,W,E,D,G,E,False,True,True,False,False,,,
2023-05-20,700,AUGUR,5,2023,5,20,5,140,20,2,True,4,1,True,3,2,A,U,G,U,R,True,False,False,False,False,,,
2023-05-21,701,ROBED,5,2023,5,21,6,141,20,2,True,5,0,False,2,3,R,O,B,E,D,False,False,True,False,False,,,
2023-05-22,702,PERCÉ,5,2023,5,22,0,142,21,2,False,5,0,False,1,4,P,E,R,C,É,False,False,True,False,False,,,
2023-05-23,703,NERDY,5,2023,5,23,1,143,21,2,False,5,0,False,1,4,N,E,R,D,Y,False,False,True,False,False,,,
2023-05-24,704,CURVY,5,2023,5,24,2,144,21,2,False,5,0,False,1,4,C,U,R,V,Y,False,False,False,False,False,,,
2023-05-25,705,WIDOW,5,2023,5,25,3,145,21,2,False,4,1,True,2,3,W,I,D,O,W,False,False,False,False,False,,,
2023-05-26,706,FEMUR,5,2023,5,26,4,146,21,2,False,5,0,False,2,3,F,E,M,U,R,False,False,False,False,False,,,
2023-05-27,707,TRIBE,5,2023,5,27,5,147,21,2,True,5,0,False,2,3,T,R,I,B,E,False,True,False,False,False,,,
2023-05-28,708,COOKY,5,2023,5,28,6,148,21,2,True,4,1,True,2,3,C,O,O,K,Y,False,False,False,False,True,O,,
2023-05-29,709,PSYCHE,6,2023,5,29,0,149,22,2,False,6,0,False,1,5,P,S,Y,C,H,False,True,True,False,False,,E,
2023-05-30,710,VERVAIN,7,2023,5,30,1,150,22,2,False,6,1,True,3,4,V,E,R,V,A,False,False,True,False,False,,I,N
2023-05-31,711,SYNOD,5,2023,5,31,2,151,22,2,False,5,0,False,1,4,S,Y,N,O,D,False,False,False,False,False,,,
2023-06-01,712,LUMEN,5,2023,6,1,3,152,22,2,False,5,0,False,2,3,L,U,M,E,N,False,False,True,False,False,,,
2023-06-02,713,LASER,5,2023,6,2,4,153,22,2,False,5,0,False,2,3,L,A,S,E,R,False,False,True,False,False,,,
2023-06-03,714,RIDGE,5,2023,6,3,5,154,22,2,True,5,0,False,2,3,R,I,D,G,E,False,True,False,False,False,,,
2023-06-04,715,BEEFY,5,2023,6,4,6,155,22,2,True,4,1,True,2,3,B,E,E,F,Y,False,False,False,False,True,E,,
2023-06-05,716,STORY,5,2023,6,5,0,156,23,2,False,5,0,False,1,4,S,T,O,R,Y,False,False,True,False,False,,,
2023-06-06,717,SALES,5,2023,6,6,1,157,23,2,False,4,1,True,2,3,S,A,L,E,S,False,False,True,False,False,,,
2023-06-07,718,SPIKE,5,2023,6,7,2,158,23,2,False,5,0,False,2,3,S,P,I,K,E,False,True,False,False,False,,,
2023-06-08,719,BOUND,5,2023,6,8,3,159,23,2,False,5,0,False,2,3,B,O,U,N,D,False,False,True,False,False,,,
2023-06-09,720,IVORY,5,2023,6,9,4,160,23,2,False,5,0,False,2,3,I,V,O,R,Y,True,False,False,False,False,,,
2023-06-10,721,CURVE,5,2023,6,10,5,161,23,2,True,5,0,False,2,3,C,U,R,V,E,False,True,False,False,False,,,
2023-06-11,722,TRAILER,7,2023,6,11,6,162,23,2,True,6,1,True,3,4,T,R,A,I,L,False,False,True,False,False,,E,R
2023-06-12,723,MAYOR,5,2023,6,12,0,163,24,2,False,5,0,False,2,3,M,A,Y,O,R,False,False,False,False,False,,,
2023-06-13,724,HIPPO,5,2023,6,13,1,164,24,2,False,4,1,True,2,3,H,I,P,P,O,False,True,False,False,True,P,,
2023-06-14,725,COMET,5,2023,6,14,2,165,24,2,False,5,0,False,2,3,C,O,M,E,T,False,False,False,False,False,,,
2023-06-15,726,PULPY,5,2023,6,15,3,166,24,2,False,4,1,True,1,4,P,U,L,P,Y,False,False,False,False,False,,,
2023-06-16,727,FISHY,5,2023,6,16,4,167,24,2,False,5,0,False,1,4,F,I,S,H,Y,False,False,False,False,False,,,
2023-06-17,728,MEDAL,5,2023,6,17,5,168,24,2,True,5,0,False,2,3,M,E,D,A,L,False,False,True,False,False,,,
2023-06-18,729,RATIO,5,2023,6,18,6,169,24,2,True,5,0,False,3,2,R,A,T,I,O,False,True,True,False,False,,,
2023-06-19,730,COBRA,5,2023,6,19,0,170,25,2,False,5,0,False,2,3,C,O,B,R,A,False,True,False,False,False,,,
2023-06-20,731,LINEN,5,2023,6,20,1,171,25,2,False,4,1,True,2,3,L,I,N,E,N,False,False,True,False,False,,,
2023-06-21,732,GAMER,5,2023,6,21,2,172,25,2,False,5,0,False,2,3,G,A,M,E,R,False,False,True,False,False,,,
2023-06-22,733,CONDO,5,2023,6,22,3,173,25,2,False,4,1,True,2,3,C,O,N,D,O,False,True,True,False,False,,,
2023-06-23,734,BIRCH,5,2023,6,23,4,174,25,2,False,5,0,False,1,4,B,I,R,C,H,False,False,False,False,False,,,
2023-06-24,735,CORNY,5,2023,6,24,5,175,25,2,True,5,0,False,1,4,C,O,R,N,Y,False,False,False,False,False,,,
2023-06-25,736,RADIX,5,2023,6,25,6,176,25,2,True,5,0,False,2,3,R,A,D,I,X,False,False,False,True,False,,,
2023-06-26,737,HERON,5,2023,6,26,0,177,26,2,False,5,0,False,2,3,H,E,R,O,N,False,False,True,False,False,,,
2023-06-27,738,CLUMP,5,2023,6,27,1,178,26,2,False,5,0,False,1,4,C,L,U,M,P,False,False,False,False,False,,,
2023-06-28,739,NEEDY,5,2023,6,28,2,179,26,2,False,4,1,True,2,3,N,E,E,D,Y,False,False,True,False,True,E,,
2023-06-29,740,CAULK,5,2023,6,29,3,180,26,2,False,5,0,False,2,3,C,A,U,L,K,False,False,False,False,False,,,
2023-06-30,741,FORTH,5,2023,6,30,4,181,26,2,False,5,0,False,1,4,F,O,R,T,H,False,False,True,False,False,,,
2023-07-01,742,LARKY,5,2023,7,1,5,182,26,3,True,5,0,False,1,4,L,A,R,K,Y,False,False,False,False,False,,,
2023-07-02,743,JOKER,5,2023,7,2,6,183,26,3,True,5,0,False,2,3,J,O,K,E,R,False,False,True,True,False,,,
2023-07-03,744,GLEAM,5,2023,7,3,0,184,27,3,False,5,0,False,2,3,G,L,E,A,M,False,False,True,False,False,,,
2023-07-04,745,PATCH,5,2023,7,4,1,185,27,3,False,5,0,False,1,4,P,A,T,C,H,False,False,True,False,False,,,
2023-07-05,746,PHONY,5,2023,7,5,2,186,27,3,False,5,0,False,1,4,P,H,O,N,Y,False,False,True,False,False,,,
2023-07-06,747,ROVER,5,2023,7,6,3,187,27,3,False,4,1,True,2,3,R,O,V,E,R,False,False,True,False,False,,,
2023-07-07,748,CABAL,5,2023,7,7,4,188,27,3,False,4,1,True,2,3,C,A,B,A,L,False,False,False,False,False,,,
2023-07-08,749,SWILL,5,2023,7,8,5,189,27,3,True,4,1,True,1,4,S,W,I,L,L,False,False,False,False,True,L,,
2023-07-09,750,TRITE,5,2023,7,9,6,190,27,3,True,4,1,True,2,3,T,R,I,T,E,False,True,False,False,False,,,
2023-07-10,751,PATSY,5,2023,7,10,0,191,28,3,False,5,0,False,1,4,P,A,T,S,Y,False,False,True,False,False,,,
2023-07-11,752,FLUNG,5,2023,7,11,1,192,28,3,False,5,0,False,1,4,F,L,U,N,G,False,False,False,False,False,,,
2023-07-12,753,WRACK,5,2023,7,12,2,193,28,3,False,5,0,False,1,4,W,R,A,C,K,False,False,False,False,False,,,
2023-07-13,754,SPENT,5,2023,7,13,3,194,28,3,False,5,0,False,1,4,S,P,E,N,T,False,False,True,False,False,,,
2023-07-14,755,DANDY,5,2023,7,14,4,195,28,3,False,4,1,True,1,4,D,A,N,D,Y,False,False,True,False,False,,,
2023-07-15,756,SIEGE,5,2023,7,15,5,196,28,3,True,4,1,True,3,2,S,I,E,G,E,False,True,False,False,False,,,
2023-07-16,757,FEVER,5,2023,7,16,6,197,28,3,True,4,1,True,2,3,F,E,V,E,R,False,False,True,False,False,,,
2023-07-17,758,TATTY,5,2023,7,17,0,198,29,3,False,3,2,True,1,4,T,A,T,T,Y,False,False,True,False,True,T,,
2023-07-18,759,TRULY,5,2023,7,18,1,199,29,3,False,5,0,False,1,4,T,R,U,L,Y,False,False,False,False,False,,,
2023-07-19,760,CHEAT,5,2023,7,19,2,200,29,3,False,5,0,False,2,3,C,H,E,A,T,False,False,True,False,False,,,
2023-07-20,761,GRIEF,5,2023,7,20,3,201,29,3,False,5,0,False,2,3,G,R,I,E,F,False,False,False,False,False,,,
2023-07-21,762,CLOUD,5,2023,7,21,4,202,29,3,False,5,0,False,2,3,C,L,O,U,D,False,False,True,False,False,,,
2023-07-22,763,CARRY,5,2023,7,22,5,203,29,3,True,4,1,True,1,4,C,A,R,R,Y,False,False,False,False,True,R,,
2023-07-23,764,BRINK,5,2023,7,23,6,204,29,3,True,5,0,False,1,4,B,R,I,N,K,False,False,True,False,False,,,
2023-07-24,765,BACON,5,2023,7,24,0,205,30,3,False,5,0,False,2,3,B,A,C,O,N,False,False,True,False,False,,,
2023-07-25,766,CURTLY,6,2023,7,25,1,206,30,3,False,6,0,False,1,5,C,U,R,T,L,False,False,False,False,False,,Y,
2023-07-26,767,TIDAL,5,2023,7,26,2,207,30,3,False,5,0,False,2,3,T,I,D,A,L,False,False,False,False,False,,,
2023-07-27,768,LOWLY,5,2023,7,27,3,208,30,3,False,4,1,True,1,4,L,O,W,L,Y,False,False,False,False,False,,,
2023-07-28,769,BINGE,5,2023,7,28,4,209,30,3,False,5,0,False,2,3,B,I,N,G,E,False,True,True,False,False,,,
2023-07-29,770,FETAL,5,2023,7,29,5,210,30,3,True,5,0,False,2,3,F,E,T,A,L,False,False,False,False,False,,,
2023-07-30,771,DEATH,5,2023,7,30,6,211,30,3,True,5,0,False,2,3,D,E,A,T,H,False,False,True,False,False,,,
2023-07-31,772,HORDE,5,2023,7,31,0,212,31,3,False,5,0,False,2,3,H,O,R,D,E,False,True,False,False,False,,,
2023-08-01,773,EXIST,5,2023,8,1,1,213,31,3,False,5,0,False,2,3,E,X,I,S,T,True,False,True,True,False,,,
2023-08-02,774,VOICE,5,2023,8,2,2,214,31,3,False,5,0,False,3,2,V,O,I,C,E,False,True,False,False,False,,,
2023-08-03,775,SCALD,5,2023,8,3,3,215,31,3,False,5,0,False,1,4,S,C,A,L,D,False,False,False,False,False,,,
2023-08-04,776,MUMMY,5,2023,8,4,4,216,31,3,False,3,2,True,1,4,M,U,M,M,Y,False,False,False,False,True,M,,
2023-08-05,777,JUDGE,5,2023,8,5,5,217,31,3,True,5,0,False,2,3,J,U,D,G,E,False,True,False,True,False,,,
2023-08-06,778,SWAMP,5,2023,8,6,6,218,31,3,True,5,0,False,1,4,S,W,A,M,P,False,False,False,False,False,,,
2023-08-07,779,SAVOY,5,2023,8,7,0,219,32,3,False,5,0,False,2,3,S,A,V,O,Y,False,False,False,False,False,,,
2023-08-08,780,PANIC,5,2023,8,8,1,220,32,3,False,5,0,False,2,3,P,A,N,I,C,False,False,True,False,False,,,
2023-08-09,781,CLIMB,5,2023,8,9,2,221,32,3,False,5,0,False,1,4,C,L,I,M,B,False,False,False,False,False,,,
2023-08-10,782,STOOP,5,2023,8,10,3,222,32,3,False,4,1,True,2,3,S,T,O,O,P,False,False,True,False,True,O,,
2023-08-11,783,EAGER,5,2023,8,11,4,223,32,3,False,4,1,True,3,2,E,A,G,E,R,True,False,True,False,False,,,
2023-08-12,784,HUMAN,5,2023,8,12,5,224,32,3,True,5,0,False,2,3,H,U,M,A,N,False,False,True,False,False,,,
2023-08-13,785,DIZZY,5,2023,8,13,6,225,32,3,True,4,1,True,1,4,D,I,Z,Z,Y,False,False,False,True,True,Z,,
2023-08-14,786,BASIL,5,2023,8,14,0,226,33,3,False,5,0,False,2,3,B,A,S,I,L,False,False,False,False,False,,,
2023-08-15,787,SCOOP,5,2023,8,15,1,227,33,3,False,4,1,True,2,3,S,C,O,O,P,False,False,False,False,True,O,,
2023-08-16,788,MOLAR,5,2023,8,16,2,228,33,3,False,5,0,False,2,3,M,O,L,A,R,False,False,False,False,False,,,
2023-08-17,789,TACKY,5,2023,8,17,3,229,33,3,False,5,0,False,1,4,T,A,C,K,Y,False,False,False,False,False,,,
2023-08-18,790,FISHY,5,2023,8,18,4,230,33,3,False,5,0,False,1,4,F,I,S,H,Y,False,False,False,False,False,,,
2023-08-19,791,CRANE,5,2023,8,19,5,231,33,3,True,5,0,False,2,3,C,R,A,N,E,False,True,True,False,False,,,
2023-08-20,792,WORSE,5,2023,8,20,6,232,33,3,True,5,0,False,2,3,W,O,R,S,E,False,True,False,False,False,,,
2023-08-21,793,SPICY,5,2023,8,21,0,233,34,3,False,5,0,False,1,4,S,P,I,C,Y,False,False,False,False,False,,,
2023-08-22,794,MOWER,5,2023,8,22,1,234,34,3,False,5,0,False,2,3,M,O,W,E,R,False,False,True,False,False,,,
2023-08-23,795,WIDOW,5,2023,8,23,2,235,34,3,False,4,1,True,2,3,W,I,D,O,W,False,False,False,False,False,,,
2023-08-24,796,VERGE,5,2023,8,24,3,236,34,3,False,4,1,True,2,3,V,E,R,G,E,False,True,True,False,False,,,
2023-08-25,797,BRICK,5,2023,8,25,4,237,34,3,False,5,0,False,1,4,B,R,I,C,K,False,False,False,False,False,,,
2023-08-26,798,WHOOP,5,2023,8,26,5,238,34,3,True,4,1,True,2,3,W,H,O,O,P,False,False,False,False,True,O,,
2023-08-27,799,BUDGE,5,2023,8,27,6,239,34,3,True,5,0,False,2,3,B,U,D,G,E,False,True,False,False,False,,,
2023-08-28,800,VERGE,5,2023,8,28,0,240,35,3,False,4,1,True,2,3,V,E,R,G,E,False,True,True,False,False,,,
2023-08-29,801,TAUNT,5,2023,8,29,1,241,35,3,False,4,1,True,2,3,T,A,U,N,T,False,False,False,False,False,,,
2023-08-30,802,BADGE,5,2023,8,30,2,242,35,3,False,5,0,False,2,3,B,A,D,G,E,False,True,False,False,False,,,
2023-08-31,803,NIGHT,5,2023,8,31,3,243,35,3,False,5,0,False,1,4,N,I,G,H,T,False,False,False,False,False,,,
2023-09-01,804,CHAOS,5,2023,9,1,4,244,35,3,False,5,0,False,2,3,C,H,A,O,S,False,False,False,False,False,,,
2023-09-02,805,TRULY,5,2023,9,2,5,245,35,3,True,5,0,False,1,4,T,R,U,L,Y,False,False,False,False,False,,,
2023-09-03,806,ABACK,5,2023,9,3,6,246,35,3,True,4,1,True,2,3,A,B,A,C,K,True,False,False,False,False,,,
2023-09-04,807,CANDY,5,2023,9,4,0,247,36,3,False,5,0,False,1,4,C,A,N,D,Y,False,False,True,False,False,,,
2023-09-05,808,REPEL,5,2023,9,5,1,248,36,3,False,4,1,True,2,3,R,E,P,E,L,False,False,True,False,False,,,
2023-09-06,809,CAMEL,5,2023,9,6,2,249,36,3,False,5,0,False,2,3,C,A,M,E,L,False,False,False,False,False,,,
2023-09-07,810,TRIBE,5,2023,9,7,3,250,36,3,False,5,0,False,2,3,T,R,I,B,E,False,True,False,False,False,,,
2023-09-08,811,DANDY,5,2023,9,8,4,251,36,3,False,4,1,True,1,4,D,A,N,D,Y,False,False,True,False,False,,,
